clip_id,clip_name,clip_path,clip_rel,clip_stem,created_at_utc,duration_s,width,height,fps,sha1_64,tags,t_start_s,t_end_s,master_path,master_rel
0bbd3f183819b648:011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t71880.00-t73320.00,011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t71880.00-t73320.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t71880.00-t73320.00.mp4,out/atomic_clips/_quarantine/011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t71880.00-t73320.00.mp4,011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t71880.00-t73320.00,2025-10-05T16:55:28+00:00,1.133,1920,1080,30/1,0bbd3f183819b648,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
4f5f1da69b562899:011__SHOTS__t1655.00-t1670.30,011__SHOTS__t1655.00-t1670.30.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\011__SHOTS__t1655.00-t1670.30.mp4,out/atomic_clips/_quarantine/011__SHOTS__t1655.00-t1670.30.mp4,011__SHOTS__t1655.00-t1670.30,2025-09-26T11:42:41+00:00,15.669,1920,1080,183832/7661,4f5f1da69b562899,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
95e7125f350dbd26:012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00,012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00.mp4,out/atomic_clips/_quarantine/012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00.mp4,012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00,2025-10-05T16:55:23+00:00,1.200,1920,1080,30/1,95e7125f350dbd26,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
db86165b27aa2d5e:012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00,012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,out/atomic_clips/_quarantine/012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,db86165b27aa2d5e,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
404797db21690919:012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00,012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.mp4,out/atomic_clips/_quarantine/012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.mp4,012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00,2025-10-05T16:55:29+00:00,1.133,1920,1080,30/1,404797db21690919,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
fada7256ed18c7e4:012__GOAL__t1705.20-t1708.50,012__GOAL__t1705.20-t1708.50.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\012__GOAL__t1705.20-t1708.50.mp4,out/atomic_clips/_quarantine/012__GOAL__t1705.20-t1708.50.mp4,012__GOAL__t1705.20-t1708.50,2025-09-23T15:55:05+00:00,7.960,1920,1080,183832/7661,fada7256ed18c7e4,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
362613d09a4631ee:013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00,013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4,out/atomic_clips/_quarantine/013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4,013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00,2025-10-05T16:55:23+00:00,1.200,1920,1080,30/1,362613d09a4631ee,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
13486bd65547a501:013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00,013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,out/atomic_clips/_quarantine/013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,13486bd65547a501,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
dd61ed04e7d8b89a:013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00,013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.mp4,out/atomic_clips/_quarantine/013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.mp4,013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00,2025-10-05T16:55:29+00:00,1.133,1920,1080,30/1,dd61ed04e7d8b89a,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
b09389d205ffcff5:013__GOAL__t1767.50-t1772.60,013__GOAL__t1767.50-t1772.60.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\013__GOAL__t1767.50-t1772.60.mp4,out/atomic_clips/_quarantine/013__GOAL__t1767.50-t1772.60.mp4,013__GOAL__t1767.50-t1772.60,2025-09-23T15:55:10+00:00,6.918,1920,1080,183832/7661,b09389d205ffcff5,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
cb3c8c1e2a3fd7cb:014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00,014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4,out/atomic_clips/_quarantine/014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4,014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00,2025-10-05T16:55:23+00:00,1.200,1920,1080,30/1,cb3c8c1e2a3fd7cb,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
53d99f714c67562e:014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00,014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,out/atomic_clips/_quarantine/014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,53d99f714c67562e,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
e5d2c8e43faee6f9:014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00,014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.mp4,out/atomic_clips/_quarantine/014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.mp4,014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00,2025-10-05T16:55:29+00:00,1.133,1920,1080,30/1,e5d2c8e43faee6f9,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
4d8ce7fdd8dc41a5:014__GOAL__t1904.20-t1925.20,014__GOAL__t1904.20-t1925.20.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.mp4,out/atomic_clips/_quarantine/014__GOAL__t1904.20-t1925.20.mp4,014__GOAL__t1904.20-t1925.20,2025-09-26T11:42:48+00:00,24.629,1920,1080,183832/7661,4d8ce7fdd8dc41a5,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
ea4425c210b36dc9:015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00,015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4,out/atomic_clips/_quarantine/015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4,015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00,2025-10-05T16:55:23+00:00,1.200,1920,1080,30/1,ea4425c210b36dc9,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
62d95ce6f32f59ae:015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00,015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,out/atomic_clips/_quarantine/015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,62d95ce6f32f59ae,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
fc6881692e8c8d28:015__DRIBBLING__t1972.50-t1980.70,015__DRIBBLING__t1972.50-t1980.70.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.mp4,out/atomic_clips/_quarantine/015__DRIBBLING__t1972.50-t1980.70.mp4,015__DRIBBLING__t1972.50-t1980.70,2025-09-26T11:42:53+00:00,9.002,1920,1080,183832/7661,fc6881692e8c8d28,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
7576bd24595b07d1:016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00,016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4,out/atomic_clips/_quarantine/016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4,016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00,2025-10-05T16:55:24+00:00,1.200,1920,1080,30/1,7576bd24595b07d1,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
6725760a2a04e90c:016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00,016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,out/atomic_clips/_quarantine/016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,6725760a2a04e90c,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
482fcfebeb35b896:016__SHOT__t2029.90-t2039.50,016__SHOT__t2029.90-t2039.50.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\016__SHOT__t2029.90-t2039.50.mp4,out/atomic_clips/_quarantine/016__SHOT__t2029.90-t2039.50.mp4,016__SHOT__t2029.90-t2039.50,2025-09-26T11:42:55+00:00,14.794,1920,1080,183832/7661,482fcfebeb35b896,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
31bb370349d05dcd:017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00,017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4,out/atomic_clips/_quarantine/017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4,017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00,2025-10-05T16:55:24+00:00,1.200,1920,1080,30/1,31bb370349d05dcd,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
5fd749bdcb160673:017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00,017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4,out/atomic_clips/_quarantine/017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4,017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,5fd749bdcb160673,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
832b6cf89543cfa1:017__SHOT__t2284.90-t2298.20,017__SHOT__t2284.90-t2298.20.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\017__SHOT__t2284.90-t2298.20.mp4,out/atomic_clips/_quarantine/017__SHOT__t2284.90-t2298.20.mp4,017__SHOT__t2284.90-t2298.20,2025-09-26T11:42:58+00:00,16.461,1920,1080,183832/7661,832b6cf89543cfa1,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
73ce12c6a5e0bb84:018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00,018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4,out/atomic_clips/_quarantine/018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4,018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00,2025-10-05T16:55:24+00:00,1.200,1920,1080,30/1,73ce12c6a5e0bb84,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
ef61cbd0f1d866fa:018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00,018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00.mp4,out/atomic_clips/_quarantine/018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00.mp4,018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,ef61cbd0f1d866fa,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
50c408495eac98e4:018__SHOT__t2419.50-t2425.60,018__SHOT__t2419.50-t2425.60.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\018__SHOT__t2419.50-t2425.60.mp4,out/atomic_clips/_quarantine/018__SHOT__t2419.50-t2425.60.mp4,018__SHOT__t2419.50-t2425.60,2025-09-23T15:55:53+00:00,6.876,1920,1080,183832/7661,50c408495eac98e4,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
739d2d04752a7805:019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00,019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4,out/atomic_clips/_quarantine/019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4,019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00,2025-10-05T16:55:24+00:00,1.200,1920,1080,30/1,739d2d04752a7805,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
ec25a3ad74ced64d:019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00,019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00.mp4,out/atomic_clips/_quarantine/019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00.mp4,019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00,2025-10-05T16:55:26+00:00,0.667,1920,1080,30/1,ec25a3ad74ced64d,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
16bc9c305c3a5cb5:019__SHOT__t2633.00-t2638.10,019__SHOT__t2633.00-t2638.10.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\019__SHOT__t2633.00-t2638.10.mp4,out/atomic_clips/_quarantine/019__SHOT__t2633.00-t2638.10.mp4,019__SHOT__t2633.00-t2638.10,2025-09-23T15:55:58+00:00,7.335,1920,1080,183832/7661,16bc9c305c3a5cb5,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
83cc716cde745a23:020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00,020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4,out/atomic_clips/_quarantine/020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4,020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00,2025-10-05T16:55:24+00:00,1.200,1920,1080,30/1,83cc716cde745a23,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
03317ef51a2bdee0:020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00,020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00.mp4,out/atomic_clips/_quarantine/020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00.mp4,020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00,2025-10-05T16:55:27+00:00,0.667,1920,1080,30/1,03317ef51a2bdee0,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
a0816e19b656d1df:020__GOAL__t2816.60-t2831.80,020__GOAL__t2816.60-t2831.80.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\020__GOAL__t2816.60-t2831.80.mp4,out/atomic_clips/_quarantine/020__GOAL__t2816.60-t2831.80.mp4,020__GOAL__t2816.60-t2831.80,2025-09-26T11:43:05+00:00,16.003,1920,1080,183832/7661,a0816e19b656d1df,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
11ef42cfa74bce4d:021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00,021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00.mp4,out/atomic_clips/_quarantine/021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00.mp4,021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00,2025-10-05T16:55:27+00:00,0.667,1920,1080,30/1,11ef42cfa74bce4d,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
6e2b93ff8e35cd2c:021__SHOT__t2860.70-t2873.00,021__SHOT__t2860.70-t2873.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\021__SHOT__t2860.70-t2873.00.mp4,out/atomic_clips/_quarantine/021__SHOT__t2860.70-t2873.00.mp4,021__SHOT__t2860.70-t2873.00,2025-09-26T11:43:09+00:00,15.211,1920,1080,183832/7661,6e2b93ff8e35cd2c,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
880f30c86ea0a0d5:022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00,022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00.mp4,out/atomic_clips/_quarantine/022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00.mp4,022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00,2025-10-05T16:55:27+00:00,0.667,1920,1080,30/1,880f30c86ea0a0d5,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
3cf27dcb2d879467:023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00,023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00.mp4,out/atomic_clips/_quarantine/023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00.mp4,023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00,2025-10-05T16:55:27+00:00,0.667,1920,1080,30/1,3cf27dcb2d879467,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
22f33e793085ad77:023__SHOT__t3098.90-t3108.80,023__SHOT__t3098.90-t3108.80.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\023__SHOT__t3098.90-t3108.80.mp4,out/atomic_clips/_quarantine/023__SHOT__t3098.90-t3108.80.mp4,023__SHOT__t3098.90-t3108.80,2025-09-26T11:43:18+00:00,11.919,1920,1080,183832/7661,22f33e793085ad77,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
b21204261425ada3:024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00,024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.mp4,out/atomic_clips/_quarantine/024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.mp4,024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00,2025-10-05T16:55:24+00:00,1.200,1920,1080,30/1,b21204261425ada3,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
